# annotated epochs from DB sc3marsop, datetime: 2020-12-16T14:23:03Z
"2019-05-21T20:28:37Z","2019-05-21T20:28:54Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","68.SHU 1.3E-7","MB"
"2019-05-21T22:22:59Z","2019-05-21T22:23:29Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 2.2E-7","MB"
"2019-05-21T23:11:47Z","2019-05-21T23:12:23Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 1.1E-7","MB"
"2019-05-22T00:15:14Z","2019-05-22T00:16:09Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","68.SHW 1.8E-7","MB"
"2019-05-22T02:55:28Z","2019-05-22T02:56:08Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 2.2E-7","MB"
"2019-05-22T03:29:30Z","2019-05-22T03:29:57Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 2.5E-7","MB"
"2019-05-22T03:42:45Z","2019-05-22T03:43:16Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 1.2E-7","MB"
"2019-05-22T03:59:47Z","2019-05-22T04:00:28Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","68.SHE 9.7E-7","MB"
"2019-05-22T04:20:58Z","2019-05-22T04:21:30Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 2E-7","MB"
"2019-05-22T05:55:39Z","2019-05-22T05:56:13Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","68.SHZ 2E-7","MB"
"2019-05-22T06:29:24Z","2019-05-22T06:29:55Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 1.2E-7","MB"
"2019-05-22T07:42:11Z","2019-05-22T07:42:51Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3PA","MB"
"2019-05-22T07:52:39Z","2019-05-22T07:53:07Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4PA","MB"
"2019-05-22T08:33:49Z","2019-05-22T08:34:15Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4PA","MB"
"2019-05-22T10:13:56Z","2019-05-22T10:14:15Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4PA","MB"
"2019-05-22T10:34:30Z","2019-05-22T10:35:15Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.5PA","MB"
"2019-05-22T11:52:35Z","2019-05-22T11:53:05Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 2.2PA","MB"
"2019-05-22T12:26:03Z","2019-05-22T12:26:50Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 2.6PA","MB"
"2019-05-22T13:08:46Z","2019-05-22T13:08:56Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4PA","MB"
"2019-05-22T17:58:44Z","2019-05-22T17:59:31Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","68.SHE 1.1E-7","MB"
"2019-05-22T22:45:56Z","2019-05-22T22:46:38Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 1E-7","MB"
"2019-05-22T23:02:08Z","2019-05-22T23:02:34Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 2.5E-7","MB"
"2019-05-23T02:08:16Z","2019-05-23T02:09:08Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BH*","SS: Gltich before the event, all components"
"2019-05-23T02:17:23Z","2019-05-23T02:17:36Z","scs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","","SCS"
"2019-05-23T02:21:05Z","2019-05-23T02:21:17Z","jc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","JC"
"2019-05-23T02:22:53Z","2019-05-23T02:43:30Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#SUSPICIOUS_SEISMIC_SIGNAL","03.BH","MB -- clear P- and S-wave arrivals; clear polarization of initial parts of P- and S-wave signals; 1-5s energy: 2.4Hz band not strongly excited
"SOL 173 event""
"2019-05-23T02:23:16Z","2019-05-23T02:23:29Z","scs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","SCS"
"2019-05-23T02:26:41Z","2019-05-23T02:26:55Z","scs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","SCS - pedantic glitch on BHE"
"2019-05-23T02:28:02Z","2019-05-23T02:28:14Z","scs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","SCS"
"2019-05-23T02:28:29Z","2019-05-23T02:28:40Z","jc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","JC"
"2019-05-23T02:31:45Z","2019-05-23T02:31:59Z","scs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","SCS - pedantic glitch"
"2019-05-23T02:38:07Z","2019-05-23T02:38:22Z","jc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","","JC"
"2019-05-23T02:45:26Z","2019-05-23T02:45:46Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN","SS: glitch on horizontals"
"2019-05-23T03:29:38Z","2019-05-23T03:30:26Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 2E-7","MB"
"2019-05-23T04:15:54Z","2019-05-23T04:16:17Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 2.4E-7","MB"
"2019-05-23T04:58:52Z","2019-05-23T04:59:19Z","mb_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 1.6E-7","MB"
"2019-05-23T10:20:41Z","2019-05-23T10:21:02Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO: 2.2 Pa","SS: visible on SEIS"
"2019-05-23T13:16:29Z","2019-05-23T13:17:35Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO: 1.8 Pa","SS: Big dust devil with much HF seismic noise around it"
"2019-05-23T16:19:33Z","2019-05-23T16:20:46Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO: 0.9Pa","SS: visible on VBB"
"2019-05-23T18:13:00Z","2019-05-23T18:25:18Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_FLUCTUATION_HF_WEATHER","03.BHZ","SS: some energy in 2-6 band, but since lander mode is also excited: most likely turbulent wind"
"2019-05-23T23:07:16Z","2019-05-23T23:07:55Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 1.47e-07","SC"
"2019-05-23T23:43:05Z","2019-05-23T23:44:20Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW 2.2e-7m","SS: mainly BVV2,VBB3"
"2019-05-24T00:22:56Z","2019-05-24T00:23:32Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 1.18e-07","SC"
"2019-05-24T02:03:06Z","2019-05-24T02:03:40Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHN 1.06e-07","SC"
"2019-05-24T04:11:54Z","2019-05-24T04:12:52Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW: 1.6e-7 m","SS: all components VBB"
"2019-05-24T04:47:26Z","2019-05-24T04:48:45Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHU: 1.9e-7 m","SS: all components VBB"
"2019-05-24T05:03:13Z","2019-05-24T05:03:48Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHE 1.55e-07","SC"
"2019-05-24T05:30:25Z","2019-05-24T05:31:09Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW: 1.24e-7m/s","SS: all components VBB"
"2019-05-24T07:40:55Z","2019-05-24T07:41:23Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","03.BHW 1.3e-07","SC"
"2019-05-24T07:51:23Z","2019-05-24T07:51:45Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","03.BHW 1.74e-07","SC"
"2019-05-24T08:44:31Z","2019-05-24T08:44:37Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.22Pa","SC"
"2019-05-24T09:43:37Z","2019-05-24T09:43:59Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.35Pa","SC"
"2019-05-24T09:46:51Z","2019-05-24T09:47:45Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.45Pa","SC"
"2019-05-24T10:31:34Z","2019-05-24T10:32:14Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.48Pa","SC"
"2019-05-24T12:12:32Z","2019-05-24T12:13:35Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.75Pa","SC"
"2019-05-24T12:37:17Z","2019-05-24T12:43:40Z","ss_v1","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL;http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_FLUCTUATION_HF_WEATHER","03.BDO: 0.5 Pa","SS: Not quite dust-devil like. but causes spikes on VBB channels"
"2019-05-24T13:20:24Z","2019-05-24T13:21:51Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.6Pa","SC"
"2019-05-24T14:20:30Z","2019-05-24T14:20:59Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.44Pa","SC"
"2019-05-24T14:29:30Z","2019-05-24T14:29:52Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4Pa","SC"
"2019-05-24T14:40:25Z","2019-05-24T14:40:49Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4Pa","SC"
"2019-05-24T15:26:57Z","2019-05-24T15:30:15Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_FLUCTUATION_HF_WEATHER;http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","SC"
"2019-05-24T16:18:36Z","2019-05-24T16:18:59Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.28Pa","SC"
"2019-05-24T16:22:13Z","2019-05-24T16:22:36Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.16Pa","SC"
"2019-05-25T00:16:57Z","2019-05-25T00:17:42Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHE 3.03e-07","SC"
"2019-05-25T01:00:19Z","2019-05-25T01:01:23Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHN 1.2e-07","SC"
"2019-05-25T01:41:28Z","2019-05-25T01:42:37Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","02.BHW 1.2e-07","SC"
"2019-05-25T05:27:40Z","2019-05-25T05:28:28Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHN 2.89e-07","SC"
"2019-05-25T05:41:28Z","2019-05-25T05:42:11Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHN 1.5e-07","SC"
"2019-05-25T06:14:36Z","2019-05-25T06:15:06Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHE 2.14e-07","SC"
"2019-05-25T09:26:13Z","2019-05-25T09:27:07Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.26Pa","SC"
"2019-05-25T09:58:58Z","2019-05-25T09:59:14Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.3Pa","SC"
"2019-05-25T10:20:38Z","2019-05-25T10:21:24Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.56Pa","SC"
"2019-05-25T10:24:24Z","2019-05-25T10:24:49Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.27Pa","SC"
"2019-05-25T11:27:22Z","2019-05-25T11:27:54Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.4Pa","SC"
"2019-05-25T11:36:09Z","2019-05-25T11:36:32Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.3Pa","SC"
"2019-05-25T11:38:04Z","2019-05-25T11:38:10Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.35Pa","SC"
"2019-05-25T11:54:46Z","2019-05-25T11:54:58Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.84Pa","SC"
"2019-05-25T12:29:24Z","2019-05-25T12:29:58Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.44Pa","SC"
"2019-05-25T13:45:04Z","2019-05-25T13:48:38Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.8Pa","SC: Multiple pressure drops"
"2019-05-25T14:04:03Z","2019-05-25T14:05:21Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL;http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_FLUCTUATION_HF_WEATHER","13.BDO 0.44Pa","SC"
"2019-05-25T14:36:33Z","2019-05-25T14:37:27Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.53Pa","SC"
"2019-05-25T14:53:13Z","2019-05-25T14:54:06Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 1.17Pa","SC"
"2019-05-25T15:05:39Z","2019-05-25T15:06:06Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.47Pa","SC"
"2019-05-25T15:35:47Z","2019-05-25T15:35:59Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.35Pa","SC"
"2019-05-25T15:43:56Z","2019-05-25T15:44:06Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.15Pa","SC"
"2019-05-25T16:28:58Z","2019-05-25T16:29:30Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.18Pa","SC"
"2019-05-25T16:37:26Z","2019-05-25T16:38:52Z","sc","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","13.BDO 0.41Pa","SC: 2 drops"
"2019-05-25T17:15:02Z","2019-05-25T17:15:05Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1","JC"
"2019-05-25T18:22:53Z","2019-05-25T18:39:15Z","j8c","","","JC Robot arm - seen inboth sensors"
"2019-05-26T00:55:51Z","2019-05-26T00:56:11Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW 2.7E-7","JC"
"2019-05-26T01:27:23Z","2019-05-26T01:28:14Z","j8c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","68.SHN2.8E-7","JC"
"2019-05-26T02:28:44Z","2019-05-26T02:29:06Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW 1.1E-7","JC"
"2019-05-26T03:26:26Z","2019-05-26T03:27:18Z","j8c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","68.SHN3E-7","JC"
"2019-05-26T05:30:46Z","2019-05-26T05:31:06Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW2.1E-7","JC"
"2019-05-26T06:12:37Z","2019-05-26T06:12:54Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHU 2.3E-7","JC"
"2019-05-26T06:42:38Z","2019-05-26T06:42:52Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW 1.3E-7","JC"
"2019-05-26T06:51:59Z","2019-05-26T06:52:12Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW 1.7E-7","JC"
"2019-05-26T08:58:50Z","2019-05-26T08:59:02Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","03.BHW 1.6E-7","JC"
"2019-05-26T09:03:01Z","2019-05-26T09:03:18Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_SINGLE_COMPONENT","03.BHW 1.6E-7","JC"
"2019-05-26T09:57:43Z","2019-05-26T09:57:52Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1","JC"
"2019-05-26T10:05:58Z","2019-05-26T10:06:02Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.1","JC"
"2019-05-26T10:06:31Z","2019-05-26T10:06:39Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.15","JC"
"2019-05-26T10:14:32Z","2019-05-26T10:14:33Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T10:20:40Z","2019-05-26T10:20:51Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T10:34:03Z","2019-05-26T10:34:08Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.3","JC"
"2019-05-26T10:39:10Z","2019-05-26T10:39:12Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T10:39:48Z","2019-05-26T10:39:50Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T10:42:33Z","2019-05-26T10:42:38Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T10:54:58Z","2019-05-26T10:55:05Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.3","JC"
"2019-05-26T10:56:59Z","2019-05-26T10:57:06Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.3","JC"
"2019-05-26T10:57:43Z","2019-05-26T10:57:56Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.8","JC"
"2019-05-26T11:03:58Z","2019-05-26T11:04:01Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.4","JC"
"2019-05-26T11:08:42Z","2019-05-26T11:08:45Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.3","JC"
"2019-05-26T11:26:16Z","2019-05-26T11:26:35Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T11:35:52Z","2019-05-26T11:36:05Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T11:47:47Z","2019-05-26T11:47:47Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.2","JC"
"2019-05-26T11:53:01Z","2019-05-26T11:53:20Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.4","JC"
"2019-05-26T11:56:07Z","2019-05-26T11:56:12Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
"2019-05-26T12:07:10Z","2019-05-26T12:09:07Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_FLUCTUATION_HF_WEATHER","","JC"
"2019-05-26T12:29:09Z","2019-05-26T12:29:34Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.4","JC"
"2019-05-26T12:48:54Z","2019-05-26T12:49:29Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.9","JC"
"2019-05-26T13:04:54Z","2019-05-26T13:05:04Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.6","JC"
"2019-05-26T13:07:28Z","2019-05-26T13:07:31Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
"2019-05-26T13:16:33Z","2019-05-26T13:16:36Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
"2019-05-26T13:45:40Z","2019-05-26T13:46:12Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","1.6","JC"
"2019-05-26T13:48:36Z","2019-05-26T13:48:41Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
"2019-05-26T13:52:00Z","2019-05-26T13:52:02Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
"2019-05-26T14:12:15Z","2019-05-26T14:12:35Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","1.2","JC"
"2019-05-26T14:15:25Z","2019-05-26T14:15:29Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
"2019-05-26T14:16:19Z","2019-05-26T14:16:24Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","1.0","JC"
"2019-05-26T14:20:18Z","2019-05-26T14:20:21Z","j2c","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","0.5","JC"
